trip_id,driver_id,driver_name,origin,destination,distance_km,pickup_time,delivery_time,actual_delivery_time,status,fuel_cost,driver_pay,maintenance_cost,toll_cost,load_value,profit_margin,vehicle_id,vehicle_type,violation_count,speeding_incidents,gps_start_lat,gps_start_lon,gps_end_lat,gps_end_lon,weather_condition
4155,113,Driver_113,Boston,Atlanta,2445.2,2025-08-27 07:03:13.133941,2025-08-28 11:03:13.133941,2025-08-28 13:02:13.133941,Delivered,754.65,891.42,53.58,11.01,5823.1,4112.44,229,18-wheeler,1,1,35.891389,-98.706337,31.646169,-87.688621,Snow
4156,131,Driver_131,Chicago,New York,980.4,2025-08-26 13:03:13.133985,2025-08-30 05:03:13.133985,2025-08-30 06:27:13.133985,Delivered,477.77,334.01,245.15,92.0,2059.37,910.44,247,Truck,0,0,25.074252,-83.53098,27.455677,-87.80587,Snow
4157,111,Driver_111,Chicago,New York,1839.74,2025-08-28 23:03:13.134019,2025-09-01 10:03:13.134019,2025-09-01 10:07:13.134019,Delivered,554.59,574.73,201.25,60.54,3865.89,2474.78,217,18-wheeler,2,2,31.164565,-108.238408,39.447152,-114.146912,Cloudy
4158,114,Driver_114,Dallas,Atlanta,2382.44,2025-08-27 08:03:13.134056,2025-08-30 06:03:13.134056,2025-08-30 06:14:13.134056,Delivered,700.17,1021.35,75.45,93.62,4099.19,2208.6,206,Truck,0,0,31.281127,-113.870221,39.12626,-96.899801,Snow
4159,106,Driver_106,Denver,Boston,1474.72,2025-08-28 16:03:13.134093,2025-09-01 04:03:13.134093,2025-09-01 06:30:13.134093,Delivered,425.19,591.68,215.5,33.8,3462.64,2196.47,231,18-wheeler,0,0,35.39032,-95.848068,38.730229,-85.363863,Snow
4160,148,Driver_148,New York,Seattle,1789.17,2025-08-26 09:03:13.134126,2025-08-29 18:03:13.134126,2025-08-29 19:39:13.134126,In Transit,546.35,991.34,166.49,42.75,2887.57,1140.64,209,Truck,1,1,36.74258,-98.089283,32.730755,-116.487255,Snow
4161,131,Driver_131,Dallas,Houston,1574.64,2025-08-28 09:03:13.134159,2025-08-31 19:03:13.134159,2025-08-31 18:50:13.134159,Delivered,695.58,856.03,125.53,16.5,3694.31,2000.67,226,18-wheeler,0,0,39.250945,-92.115533,38.349588,-93.301766,Cloudy
4162,146,Driver_146,Houston,Atlanta,992.5,2025-08-26 12:03:13.134192,2025-08-30 20:03:13.134192,2025-08-30 22:50:13.134192,Delivered,496.07,585.33,235.85,65.5,2259.96,877.21,237,Van,0,0,41.636458,-114.478333,27.976642,-73.754266,Sunny
4163,114,Driver_114,Miami,Los Angeles,2220.89,2025-08-28 05:03:13.134227,2025-08-31 04:03:13.134227,2025-08-31 04:04:13.134227,Delayed,790.68,828.47,251.74,46.83,5332.09,3414.37,247,Truck,1,1,36.942174,-86.302557,25.459225,-116.717273,Sunny
4164,102,Driver_102,Houston,Boston,2430.53,2025-08-28 21:03:13.134260,2025-08-31 10:03:13.134260,2025-08-31 11:33:13.134260,In Transit,990.92,1270.08,270.38,39.74,5887.38,3316.26,237,Van,0,0,38.3863,-95.596126,25.815528,-84.773837,Sunny
4165,126,Driver_126,Seattle,New York,1591.44,2025-08-26 13:03:13.134293,2025-08-29 23:03:13.134293,2025-08-30 00:36:13.134293,Delivered,566.96,550.51,144.76,45.32,3731.99,2424.44,234,Truck,2,2,32.150725,-86.813807,33.750451,-117.222441,Rain
4166,114,Driver_114,New York,Dallas,1323.26,2025-08-28 18:03:13.134326,2025-08-30 13:03:13.134326,2025-08-30 13:25:13.134326,Delivered,449.57,573.03,213.12,70.38,2162.61,856.51,202,18-wheeler,2,2,26.148476,-80.23774,39.429334,-78.716602,Rain
4167,137,Driver_137,Atlanta,Los Angeles,641.73,2025-08-29 01:03:13.134359,2025-09-01 12:03:13.134359,2025-09-01 12:09:13.134359,Delivered,215.9,207.98,82.64,17.67,1252.5,728.31,208,Van,2,2,39.423887,-93.504736,34.756904,-89.163116,Snow
4168,107,Driver_107,Chicago,Dallas,1921.08,2025-08-27 01:03:13.134404,2025-08-28 22:03:13.134404,2025-08-28 22:54:13.134404,In Transit,789.74,739.3,51.39,96.5,4629.95,2953.02,245,Truck,0,0,34.91192,-91.181889,26.035684,-90.221404,Rain
4169,137,Driver_137,Houston,Atlanta,2302.16,2025-08-28 23:03:13.134440,2025-09-01 22:03:13.134440,2025-09-02 00:30:13.134440,Delivered,980.13,1162.19,113.01,13.23,5642.69,3374.13,208,Van,0,0,29.256754,-111.180521,37.803873,-74.91852,Rain
4170,116,Driver_116,Dallas,Atlanta,1220.86,2025-08-26 11:03:13.134476,2025-08-27 20:03:13.134476,2025-08-27 19:37:13.134476,Delivered,349.78,609.95,72.31,32.63,2539.89,1475.22,214,Truck,0,0,25.648331,-95.310131,32.835356,-116.895826,Rain
4171,112,Driver_112,Seattle,Houston,1581.57,2025-08-28 17:03:13.134510,2025-08-30 01:03:13.134510,2025-08-30 03:04:13.134510,Delivered,448.75,660.63,275.48,97.65,2607.95,1125.44,207,Van,0,0,29.786493,-92.742614,31.320656,-74.624845,Rain
4172,129,Driver_129,New York,Chicago,973.85,2025-08-26 21:03:13.134543,2025-08-31 02:03:13.134543,2025-08-31 02:28:13.134543,Scheduled,387.79,370.26,177.67,26.28,2334.27,1372.27,211,Van,0,0,26.854172,-100.624231,27.983925,-117.740382,Snow
4173,130,Driver_130,Atlanta,Los Angeles,1354.01,2025-08-28 03:03:13.134580,2025-08-31 02:03:13.134580,2025-08-31 03:30:13.134580,Delivered,821.57,645.74,90.96,70.48,2642.26,1013.51,243,Van,0,0,25.883152,-106.950748,27.695418,-87.733662,Cloudy
4174,106,Driver_106,New York,Denver,1459.56,2025-08-26 19:03:13.134643,2025-08-31 10:03:13.134643,2025-08-31 10:35:13.134643,In Transit,531.82,596.48,234.95,83.71,2949.49,1502.53,213,Van,0,0,40.056313,-106.717083,33.941626,-96.384696,Sunny
4175,125,Driver_125,Dallas,New York,1327.01,2025-08-27 22:03:13.134678,2025-09-01 13:03:13.134678,2025-09-01 15:18:13.134678,Delivered,629.04,692.47,277.03,21.43,2332.32,712.35,209,Truck,0,0,38.422907,-83.797436,27.988728,-73.734181,Rain
4176,108,Driver_108,Boston,Denver,2318.96,2025-08-29 02:03:13.134712,2025-09-02 15:03:13.134712,2025-09-02 17:43:13.134712,Delivered,753.37,1107.79,171.08,17.55,5773.12,3723.33,222,18-wheeler,0,0,36.456968,-109.406817,25.068552,-80.860375,Rain
4177,146,Driver_146,Seattle,New York,1643.73,2025-08-29 07:03:13.134748,2025-08-31 21:03:13.134748,2025-08-31 23:15:13.134748,Delivered,513.32,956.0,237.82,65.92,2745.84,972.78,211,Van,0,0,33.476548,-83.955769,36.413716,-115.128731,Cloudy
4178,113,Driver_113,Seattle,Boston,2358.3,2025-08-28 13:03:13.134782,2025-09-01 15:03:13.134782,2025-09-01 15:00:13.134782,Delivered,812.5,1211.84,57.78,17.6,4518.25,2418.53,220,18-wheeler,0,0,39.050465,-101.23392,37.949418,-116.169677,Sunny
4179,135,Driver_135,Seattle,New York,2439.96,2025-08-27 10:03:13.134817,2025-08-31 17:03:13.134817,2025-08-31 17:59:13.134817,Delivered,597.33,780.6,117.31,58.14,5483.89,3930.51,224,Truck,1,1,27.454834,-73.585016,31.181692,-85.964743,Rain
4180,140,Driver_140,Dallas,Chicago,1529.81,2025-08-29 04:03:13.134858,2025-08-30 07:03:13.134858,2025-08-30 07:48:13.134858,Delivered,399.73,630.36,125.92,15.15,3110.9,1939.74,212,18-wheeler,0,0,36.195012,-76.287318,27.04836,-94.088662,Snow
4181,135,Driver_135,Chicago,Dallas,445.02,2025-08-26 12:03:13.134907,2025-08-30 02:03:13.134907,2025-08-30 04:01:13.134907,Delivered,212.9,208.15,197.23,29.34,1094.63,447.01,249,Truck,0,0,32.553618,-96.35291,31.967534,-74.231638,Rain
4182,140,Driver_140,Houston,Miami,623.28,2025-08-26 10:03:13.134955,2025-08-28 09:03:13.134955,2025-08-28 10:18:13.134955,Delivered,282.73,246.02,164.22,21.43,1165.05,450.65,242,Van,0,0,39.154923,-119.187593,33.633665,-98.654416,Cloudy
4183,150,Driver_150,Dallas,Atlanta,334.32,2025-08-28 05:03:13.134988,2025-08-31 01:03:13.134988,2025-08-31 02:03:13.134988,Delivered,94.52,148.91,215.52,58.58,584.21,66.68,211,Van,0,0,31.471001,-89.787009,30.427208,-81.5482,Snow
4184,110,Driver_110,Los Angeles,Dallas,778.86,2025-08-28 12:03:13.135037,2025-09-01 19:03:13.135037,2025-09-01 21:23:13.135037,Delivered,393.58,433.86,217.73,99.18,1410.73,266.38,242,Van,1,1,38.799306,-103.704576,26.477847,-108.093018,Cloudy
4185,125,Driver_125,Los Angeles,Houston,1407.28,2025-08-27 12:03:13.135075,2025-08-31 20:03:13.135075,2025-08-31 20:43:13.135075,Delivered,555.51,651.43,246.39,63.37,2701.35,1184.65,221,18-wheeler,0,0,36.277321,-94.084968,40.79304,-75.22328,Cloudy
4186,101,Driver_101,Los Angeles,Denver,2088.9,2025-08-28 01:03:13.135109,2025-08-29 23:03:13.135109,2025-08-29 23:39:13.135109,Scheduled,836.58,777.94,87.16,42.17,3478.4,1734.55,216,18-wheeler,0,0,37.164876,-74.164597,35.715055,-72.320381,Cloudy
4187,128,Driver_128,Dallas,Seattle,2325.35,2025-08-28 13:03:13.135155,2025-09-02 04:03:13.135155,2025-09-02 04:58:13.135155,Delivered,699.66,1236.11,281.67,75.63,4294.8,2001.73,215,Van,0,0,35.202448,-99.949211,28.772079,-100.991296,Sunny
4188,125,Driver_125,Seattle,Los Angeles,1509.88,2025-08-27 09:03:13.135190,2025-08-30 14:03:13.135190,2025-08-30 14:38:13.135190,Delivered,629.51,604.26,283.11,59.6,2538.22,961.74,201,Truck,0,0,41.693982,-94.207054,25.606368,-103.249828,Rain
4189,107,Driver_107,Seattle,Denver,546.16,2025-08-26 13:03:13.135222,2025-08-30 03:03:13.135222,2025-08-30 04:38:13.135222,Delivered,201.55,248.41,124.93,87.19,1120.76,458.68,215,Van,0,0,41.117159,-106.043291,41.09556,-91.391684,Snow
4190,124,Driver_124,Seattle,Dallas,211.71,2025-08-27 07:03:13.135259,2025-08-31 11:03:13.135259,2025-08-31 13:16:13.135259,Delivered,125.58,120.47,281.95,89.57,320.88,-296.69,202,18-wheeler,0,0,27.831498,-90.548505,31.192689,-111.628883,Sunny
4191,138,Driver_138,Atlanta,Chicago,2020.87,2025-08-27 22:03:13.135296,2025-08-30 00:03:13.135296,2025-08-30 00:20:13.135296,Delivered,1033.65,637.87,263.65,22.93,4645.87,2687.77,223,18-wheeler,0,0,32.40395,-114.353645,25.827726,-110.613749,Sunny
4192,118,Driver_118,Boston,Chicago,1052.5,2025-08-26 16:03:13.135330,2025-08-28 12:03:13.135330,2025-08-28 14:36:13.135330,Scheduled,413.73,401.98,276.72,42.67,1807.23,672.13,247,Truck,0,0,31.039591,-105.886207,39.675647,-73.354364,Rain
4193,136,Driver_136,Chicago,Los Angeles,1981.45,2025-08-29 07:03:13.135363,2025-09-03 07:03:13.135363,2025-09-03 06:41:13.135363,Delivered,1011.12,743.41,288.73,87.09,4913.59,2783.24,239,18-wheeler,0,0,34.333623,-79.116164,25.884943,-93.996279,Sunny
4194,134,Driver_134,Houston,Dallas,1246.16,2025-08-28 09:03:13.135396,2025-09-02 09:03:13.135396,2025-09-02 10:48:13.135396,Delivered,490.1,553.09,217.17,37.19,2149.07,851.52,240,18-wheeler,0,0,33.514496,-90.003332,34.144459,-77.110517,Rain
4195,139,Driver_139,Boston,Seattle,440.41,2025-08-26 08:03:13.135432,2025-08-29 02:03:13.135432,2025-08-29 04:03:13.135432,Delivered,181.93,187.04,215.14,90.24,675.19,0.84,216,18-wheeler,0,0,25.656746,-118.637729,33.222336,-89.981213,Rain
4196,108,Driver_108,Denver,Seattle,393.69,2025-08-26 09:03:13.135472,2025-08-30 03:03:13.135472,2025-08-30 04:14:13.135472,In Transit,135.66,188.12,166.03,66.83,870.24,313.6,217,18-wheeler,0,0,33.698404,-77.914957,35.974062,-114.571205,Rain
4197,114,Driver_114,Seattle,Boston,1448.41,2025-08-26 19:03:13.135515,2025-08-28 07:03:13.135515,2025-08-28 08:39:13.135515,Delivered,445.41,574.65,98.86,62.46,2682.11,1500.73,241,18-wheeler,0,0,38.056186,-110.178057,37.90033,-90.982504,Sunny
4198,120,Driver_120,New York,Seattle,948.82,2025-08-26 19:03:13.135548,2025-08-29 00:03:13.135548,2025-08-29 00:53:13.135548,Delayed,568.77,374.35,70.58,42.01,1739.56,683.85,205,Truck,0,0,37.071589,-76.342346,38.728505,-75.040142,Cloudy
4199,129,Driver_129,Houston,Denver,2434.99,2025-08-26 18:03:13.135580,2025-08-28 22:03:13.135580,2025-08-28 23:36:13.135580,Delivered,1038.68,803.35,189.38,41.18,3716.05,1643.46,233,Truck,0,0,40.450696,-85.94208,28.190681,-96.082503,Sunny
4200,115,Driver_115,Chicago,Dallas,1172.81,2025-08-28 02:03:13.135625,2025-09-01 21:03:13.135625,2025-09-01 22:52:13.135625,Delivered,597.21,593.93,117.04,42.81,2921.26,1570.27,228,18-wheeler,0,0,35.796562,-108.726714,39.396437,-101.10403,Cloudy
4201,137,Driver_137,New York,Atlanta,1344.66,2025-08-27 02:03:13.135689,2025-08-31 13:03:13.135689,2025-08-31 13:42:13.135689,In Transit,626.01,758.42,180.75,23.18,3095.34,1506.98,243,Van,0,0,27.385313,-91.402424,35.567383,-80.441124,Snow
4202,109,Driver_109,Chicago,Boston,2491.0,2025-08-28 20:03:13.135747,2025-08-30 11:03:13.135747,2025-08-30 11:18:13.135747,In Transit,995.3,1307.8,167.54,74.49,4230.25,1685.12,247,Truck,0,0,39.357504,-101.584693,37.982713,-72.751112,Cloudy
4203,105,Driver_105,Denver,Seattle,2067.26,2025-08-27 18:03:13.135802,2025-08-31 08:03:13.135802,2025-08-31 09:28:13.135802,Delivered,590.08,952.34,118.47,85.96,4950.33,3203.48,208,Van,0,0,31.350231,-91.696724,26.303566,-97.434759,Snow
4204,141,Driver_141,Boston,Atlanta,857.72,2025-08-27 09:03:13.135853,2025-08-28 21:03:13.135853,2025-08-28 22:06:13.135853,Delivered,309.47,327.17,61.62,64.36,1863.67,1101.05,220,18-wheeler,2,2,26.574964,-112.221322,32.830293,-111.11233,Cloudy
4205,103,Driver_103,Los Angeles,Seattle,1848.67,2025-08-27 04:03:13.135902,2025-08-29 14:03:13.135902,2025-08-29 15:38:13.135902,Delivered,946.88,875.76,62.78,81.41,3936.15,1969.32,204,Truck,1,1,41.481632,-94.840079,36.153153,-119.686408,Cloudy
4206,138,Driver_138,Dallas,Seattle,754.3,2025-08-28 05:03:13.135956,2025-08-31 02:03:13.135956,2025-08-31 04:38:13.135956,Delivered,284.64,423.2,258.56,64.91,1171.61,140.3,201,Truck,0,0,30.566737,-108.756945,38.923784,-74.261742,Snow
4207,110,Driver_110,Los Angeles,Miami,2192.12,2025-08-26 13:03:13.135989,2025-08-28 16:03:13.135989,2025-08-28 18:28:13.135989,In Transit,612.52,1303.51,101.15,76.69,3292.44,1198.57,234,Truck,0,0,41.271155,-98.062649,41.252954,-106.984595,Snow
4208,131,Driver_131,Miami,Los Angeles,982.31,2025-08-29 06:03:13.136022,2025-09-03 05:03:13.136022,2025-09-03 07:02:13.136022,In Transit,350.97,298.17,109.76,72.3,1633.0,801.8,212,18-wheeler,0,0,41.078232,-104.029756,27.62513,-85.087578,Cloudy
4209,146,Driver_146,Chicago,Boston,840.64,2025-08-26 16:03:13.136058,2025-08-29 22:03:13.136058,2025-08-30 00:19:13.136058,In Transit,285.87,366.82,185.69,75.62,1746.37,832.37,246,Truck,0,0,32.36027,-74.130534,37.166905,-105.309293,Sunny
4210,127,Driver_127,Atlanta,Miami,1137.2,2025-08-27 15:03:13.136091,2025-09-01 10:03:13.136091,2025-09-01 10:44:13.136091,Delivered,574.8,491.77,197.14,79.5,1897.94,554.73,228,18-wheeler,0,0,32.19564,-95.256411,40.990254,-77.388597,Rain
4211,144,Driver_144,Los Angeles,Miami,1281.0,2025-08-26 08:03:13.136146,2025-08-28 03:03:13.136146,2025-08-28 03:09:13.136146,Delivered,511.02,487.28,245.73,85.73,2155.8,826.04,218,Truck,0,0,38.097489,-111.637567,37.404051,-75.695334,Cloudy
4212,134,Driver_134,Los Angeles,Denver,1642.33,2025-08-27 05:03:13.136183,2025-08-31 16:03:13.136183,2025-08-31 17:26:13.136183,Delayed,814.05,798.62,117.41,34.93,3304.4,1539.39,201,Truck,0,0,30.084122,-94.619801,37.146957,-82.802056,Rain
4213,123,Driver_123,Miami,Seattle,411.35,2025-08-27 17:03:13.136228,2025-08-29 21:03:13.136228,2025-08-29 21:52:13.136228,Scheduled,170.71,125.52,60.56,24.79,721.76,340.18,233,Truck,0,0,31.352441,-117.362247,34.202019,-74.793236,Snow
4214,149,Driver_149,Los Angeles,Miami,2035.26,2025-08-27 15:03:13.136261,2025-08-29 04:03:13.136261,2025-08-29 06:43:13.136261,Delivered,704.75,1050.9,218.03,14.16,3567.72,1579.88,244,Van,0,0,27.362255,-112.334255,37.314871,-93.226172,Cloudy
4215,134,Driver_134,Atlanta,Dallas,333.13,2025-08-28 06:03:13.136294,2025-08-31 23:03:13.136294,2025-08-31 23:34:13.136294,Delivered,134.06,148.29,215.36,29.96,557.27,29.6,243,Van,0,0,30.043629,-84.673426,35.184284,-112.822497,Cloudy
4216,150,Driver_150,Miami,Seattle,1967.69,2025-08-27 14:03:13.136336,2025-08-31 07:03:13.136336,2025-08-31 07:32:13.136336,Delayed,742.21,602.75,170.9,29.34,3747.37,2202.17,228,18-wheeler,0,0,33.917761,-81.596909,30.743394,-76.267729,Snow
4217,148,Driver_148,Atlanta,Chicago,2281.25,2025-08-27 12:03:13.136383,2025-08-31 23:03:13.136383,2025-09-01 00:55:13.136383,Delivered,757.45,1077.26,274.79,54.73,5351.19,3186.96,234,Truck,1,1,40.978302,-94.451155,34.334404,-70.811601,Cloudy
4218,128,Driver_128,Seattle,Houston,1011.35,2025-08-28 12:03:13.136430,2025-08-30 07:03:13.136430,2025-08-30 09:39:13.136430,Delivered,425.2,506.02,155.06,26.24,1687.09,574.57,245,Truck,0,0,31.537353,-98.450427,32.574669,-87.229565,Snow
4219,128,Driver_128,Seattle,Boston,2036.28,2025-08-27 23:03:13.136464,2025-08-31 16:03:13.136464,2025-08-31 15:42:13.136464,Delivered,704.56,927.0,107.47,44.11,3920.99,2137.85,245,Truck,0,0,34.944805,-77.283293,36.750582,-72.7203,Cloudy
4220,130,Driver_130,Boston,Seattle,747.21,2025-08-27 15:03:13.136497,2025-08-29 19:03:13.136497,2025-08-29 20:56:13.136497,Delayed,352.29,378.89,94.45,61.43,1305.94,418.88,201,Truck,0,0,25.473021,-112.273443,34.434435,-109.163275,Rain
4221,128,Driver_128,Dallas,New York,1842.54,2025-08-28 05:03:13.136535,2025-08-31 20:03:13.136535,2025-08-31 21:48:13.136535,Delivered,730.13,766.37,132.48,23.71,3195.69,1543.0,245,Truck,0,0,28.627808,-108.621064,39.278229,-105.701076,Cloudy
4222,101,Driver_101,New York,Houston,2032.55,2025-08-27 05:03:13.136582,2025-08-28 10:03:13.136582,2025-08-28 09:50:13.136582,Delivered,860.36,660.79,88.3,72.08,4093.08,2411.55,205,Truck,1,1,27.474585,-84.188801,26.513841,-88.699909,Snow
4223,119,Driver_119,Miami,Seattle,557.79,2025-08-28 08:03:13.136617,2025-08-31 03:03:13.136617,2025-08-31 05:35:13.136617,Delivered,221.35,277.95,54.21,38.05,1292.61,701.05,212,18-wheeler,0,0,30.773854,-89.782595,36.849563,-78.770995,Snow
4224,121,Driver_121,Atlanta,Dallas,2436.75,2025-08-28 22:03:13.136651,2025-08-31 16:03:13.136651,2025-08-31 16:15:13.136651,Scheduled,730.25,781.31,210.16,98.76,5806.54,3986.06,210,Van,1,1,29.805463,-96.405841,41.738349,-70.849899,Rain
4225,109,Driver_109,New York,Los Angeles,2100.08,2025-08-27 22:03:13.136684,2025-08-31 20:03:13.136684,2025-08-31 22:10:13.136684,Delivered,866.65,1207.93,97.23,71.94,4255.54,2011.79,214,Truck,1,1,41.340409,-105.528191,28.482042,-109.592983,Cloudy
4226,108,Driver_108,Miami,Denver,1378.05,2025-08-27 03:03:13.136719,2025-08-29 21:03:13.136719,2025-08-29 21:19:13.136719,In Transit,703.54,607.0,128.84,11.36,3325.03,1874.29,218,Truck,0,0,39.094692,-105.61818,26.425096,-71.931417,Sunny
4227,126,Driver_126,Miami,Seattle,973.0,2025-08-26 21:03:13.136783,2025-08-29 23:03:13.136783,2025-08-30 01:29:13.136783,Scheduled,389.22,296.12,90.9,55.14,1879.83,1048.45,244,Van,1,1,25.893758,-72.095649,25.976651,-101.212669,Rain
4228,143,Driver_143,New York,Seattle,1797.66,2025-08-28 02:03:13.136817,2025-09-01 17:03:13.136817,2025-09-01 18:13:13.136817,In Transit,1027.92,737.9,128.34,86.83,3503.28,1522.29,217,18-wheeler,1,1,41.617613,-102.510354,35.312102,-101.09905,Cloudy
4229,104,Driver_104,Atlanta,New York,1159.53,2025-08-28 01:03:13.136866,2025-09-01 07:03:13.136866,2025-09-01 08:55:13.136866,Delayed,351.98,348.64,55.22,32.34,2894.96,2106.78,233,Truck,1,1,29.364273,-81.547093,32.956172,-109.989206,Sunny
4230,109,Driver_109,Miami,Boston,1849.28,2025-08-27 06:03:13.136900,2025-08-28 07:03:13.136900,2025-08-28 08:08:13.136900,In Transit,928.36,883.75,62.7,50.07,4323.01,2398.13,220,18-wheeler,0,0,29.877863,-90.957703,28.658087,-117.513596,Sunny
4231,112,Driver_112,Denver,Houston,252.45,2025-08-28 07:03:13.136933,2025-08-31 21:03:13.136933,2025-08-31 21:05:13.136933,In Transit,107.92,139.46,77.15,30.1,494.39,139.76,245,Truck,1,1,37.208179,-93.473224,28.448072,-110.103904,Cloudy
4232,123,Driver_123,Boston,Miami,730.81,2025-08-28 13:03:13.136968,2025-08-31 15:03:13.136968,2025-08-31 17:08:13.136968,Delivered,220.58,290.12,214.07,32.73,1131.54,374.04,245,Truck,0,0,27.503848,-82.644585,33.551312,-71.43055,Sunny
4233,120,Driver_120,Atlanta,Seattle,1171.45,2025-08-27 04:03:13.137006,2025-08-30 04:03:13.137006,2025-08-30 04:13:13.137006,In Transit,459.6,460.91,236.69,30.62,2359.9,1172.08,225,18-wheeler,1,1,28.251831,-70.37384,27.903785,-74.664026,Cloudy
4234,135,Driver_135,Chicago,New York,1700.89,2025-08-28 12:03:13.137074,2025-08-31 04:03:13.137074,2025-08-31 05:21:13.137074,Delivered,766.2,806.16,98.09,14.42,2968.77,1283.9,206,Truck,0,0,29.73403,-87.183013,32.335073,-88.503498,Snow
4235,126,Driver_126,Atlanta,Boston,444.45,2025-08-26 18:03:13.137107,2025-08-29 22:03:13.137107,2025-08-30 00:07:13.137107,Delivered,181.58,244.03,112.57,76.68,1026.16,411.3,203,Van,1,1,26.917867,-108.421029,25.670374,-109.543346,Sunny
4236,101,Driver_101,Seattle,Boston,1563.73,2025-08-28 14:03:13.137141,2025-09-01 11:03:13.137141,2025-09-01 12:32:13.137141,Delivered,747.47,768.71,166.44,90.6,3528.41,1755.19,207,Van,0,0,35.222474,-119.629117,31.257704,-100.220396,Cloudy
4237,120,Driver_120,Atlanta,Dallas,705.84,2025-08-28 06:03:13.137174,2025-08-29 13:03:13.137174,2025-08-29 13:34:13.137174,Delivered,309.02,388.62,61.23,93.14,1444.88,592.87,216,18-wheeler,1,1,30.698012,-119.696948,38.079402,-83.862047,Cloudy
4238,110,Driver_110,Dallas,Los Angeles,1217.9,2025-08-29 06:03:13.137209,2025-08-30 14:03:13.137209,2025-08-30 16:15:13.137209,Delivered,460.03,643.84,158.11,21.8,2969.17,1685.39,223,18-wheeler,1,1,37.23655,-100.366929,29.321848,-115.578345,Cloudy
4239,128,Driver_128,Miami,Denver,2096.96,2025-08-26 23:03:13.137242,2025-08-30 22:03:13.137242,2025-08-31 00:27:13.137242,Delivered,694.28,1161.83,98.53,36.45,3223.76,1232.67,223,18-wheeler,1,1,25.497382,-89.888581,41.760595,-110.48112,Snow
4240,119,Driver_119,Miami,Los Angeles,1065.73,2025-08-26 22:03:13.137275,2025-08-29 19:03:13.137275,2025-08-29 19:17:13.137275,Delayed,379.99,563.97,103.04,89.35,2572.75,1436.4,237,Van,0,0,31.827123,-114.414507,28.903753,-71.224701,Rain
4241,130,Driver_130,Chicago,Houston,1520.06,2025-08-29 04:03:13.137308,2025-08-31 09:03:13.137308,2025-08-31 10:48:13.137308,Scheduled,836.84,878.55,159.9,76.33,3307.93,1356.31,223,18-wheeler,0,0,36.54912,-113.133077,41.045324,-116.263645,Rain
4242,106,Driver_106,Dallas,Atlanta,311.67,2025-08-26 18:03:13.137341,2025-08-28 21:03:13.137341,2025-08-28 22:31:13.137341,Delivered,130.48,150.63,60.56,29.41,766.14,395.06,201,Truck,1,1,28.017474,-110.624439,33.944478,-90.857106,Snow
4243,130,Driver_130,Boston,Chicago,233.52,2025-08-28 11:03:13.137377,2025-08-31 06:03:13.137377,2025-08-31 06:58:13.137377,In Transit,114.71,139.34,109.06,58.9,361.14,-60.87,205,Truck,0,0,31.332333,-90.720358,26.906612,-76.428223,Snow
4244,136,Driver_136,Los Angeles,Houston,1076.38,2025-08-29 06:03:13.137409,2025-08-31 09:03:13.137409,2025-08-31 09:37:13.137409,Scheduled,396.76,348.92,215.88,11.47,2194.44,1221.41,240,18-wheeler,0,0,28.174125,-85.466707,41.672974,-85.570469,Snow
4245,128,Driver_128,Chicago,Houston,365.13,2025-08-28 07:03:13.137444,2025-09-01 04:03:13.137444,2025-09-01 06:56:13.137444,In Transit,116.33,195.3,236.64,79.06,686.45,59.12,250,18-wheeler,1,1,38.195264,-107.020122,29.797747,-84.792926,Sunny
